title,attributes,rating,reviewCount,category,address,city,plusCode,website,phoneNumber,tuesday,wednesday,thursday,friday,saturday,sunday,monday,imgUrl,placeUrl,latitude,longitude
Village Hillcrest,"Contemporary, mixed-use complex with shops, eateries, a cinema & office space in 5 buildings.",4.3,391,Shopping mall,"3955 Fifth Ave, San Diego, CA 92103, United States",San Diego,"PRXQ+MW San Diego, California, USA",villagehillcrest.com,+1 619-296-4051,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipNCsW6KShbylPJ0Sd6l9frdds-V1dMmI8hgyadW=w408-h544-k-no,https://www.google.com/maps/place/Village+Hillcrest/data=!4m7!3m6!1s0x80d954da67f456d9:0xeff69e8fe0e23e8a!8m2!3d32.7492378!4d-117.1602169!16s%2Fg%2F1tk_pkp5!19sChIJ2Vb0Z9pU2YARij7i4I-e9u8,32.7491875,-117.1601875
Promenade At Pacific Beach,,4.5,561,Shopping mall,"2369 Riviera Dr, San Diego, CA 92109, United States",San Diego,"QPRW+M6 San Diego, California, USA",,,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,8:30a.m.–10:30p.m.,8:30a.m.–10:30p.m.,9a.m.–9p.m.,9a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipNlRbDq7tDu2C7_KJM_G-0F7k10fz8ZlOwxIBfJ=w532-h240-k-no,https://www.google.com/maps/place/Promenade+At+Pacific+Beach/data=!4m7!3m6!1s0x80dc01ee0cb36235:0x953238c037c12b9c!8m2!3d32.7917058!4d-117.2544057!16s%2Fg%2F1tjwj0xm!19sChIJNWKzDO4B3IARnCvBN8A4MpU,32.7916875,-117.2544375
SPECTRUM VILLAGE,,4.3,22,Shopping mall,"Kearny Villa Rd, San Diego, CA 92123, United States",San Diego,"RVJ6+8C San Diego, California, USA",,,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,9a.m.–8:30p.m.,https://lh5.googleusercontent.com/p/AF1QipPAk5Jz7FtipfHTeJbVrMt8lzrD-mS8FjNhaMw2=w408-h306-k-no,https://www.google.com/maps/place/SPECTRUM+VILLAGE/data=!4m7!3m6!1s0x80dbffba0d7875ab:0x45b266c74cd3c6e0!8m2!3d32.8307635!4d-117.1389275!16s%2Fg%2F11j0k4y_r5!19sChIJq3V4Dbr_24AR4MbTTMdmskU,32.8308125,-117.1389375
Park Valley Center,Outdoor shopping center offering a mix of major chain retailers & casual restaurants.,4.3,907,Shopping mall,"Camino De La Reina, San Diego, CA 92108, United States",San Diego,"QRCX+5W San Diego, California, USA",https://sihiproperties.com/property/park-valley-center/,+1 858-495-4900,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,11a.m.–7p.m.,10a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipNtReRSObzaXjDOXCuOrNFGYLs-DDJhSdnPihtO=w408-h306-k-no,https://www.google.com/maps/place/Park+Valley+Center/data=!4m7!3m6!1s0x80d95517e1d81f2f:0x76230d76a56fee6e!8m2!3d32.7704376!4d-117.1502345!16s%2Fg%2F11c594rxg0!19sChIJLx_Y4RdV2YARbu5vpXYNI3Y,32.7704375,-117.1501875
Old Town Esplanade Shopping Center,,4.7,220,Shopping mall,"2461 San Diego Ave, San Diego, CA 92110, United States",San Diego,"QR24+V6 San Diego, California, USA",,,9:30a.m.–8p.m.,9:30a.m.–8p.m.,9:30a.m.–8p.m.,9:30a.m.–8p.m.,9:30a.m.–8p.m.,9:30a.m.–8p.m.,9:30a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipMCTHLLSpSYpyX5L7PWzoWk46I8exJ34EmQIkxX=w426-h240-k-no,https://www.google.com/maps/place/Old+Town+Esplanade+Shopping+Center/data=!4m7!3m6!1s0x80deaade59be49bb:0x179d8fd4a66c29bb!8m2!3d32.7521416!4d-117.1944266!16s%2Fg%2F1tdcgp4y!19sChIJu0m-Wd6q3oARuylsptSPnRc,32.7521875,-117.1944375
Ocean Shops,,3.7,6,Shopping mall,"857 W Harbor Dr, San Diego, CA 92101, United States",San Diego,"PR5H+JC San Diego, California, USA",,,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,10a.m.–8:30p.m.,https://lh5.googleusercontent.com/p/AF1QipOECRDtZ2UtFz_X7g6TTBhM7aNY3Cegsa8q0zIL=w408-h544-k-no,https://www.google.com/maps/place/Ocean+Shops/data=!4m7!3m6!1s0x80d95354faf0a35f:0x84d5c942b0361361!8m2!3d32.7091014!4d-117.1713917!16s%2Fg%2F11c463qdtk!19sChIJX6Pw-lRT2YARYRM2sELJ1YQ,32.7090625,-117.1714375
Pacific Plaza,,4.3,1236,Shopping mall,"1702 Garnet Ave, San Diego, CA 92109, United States",San Diego,"RQ26+P8 San Diego, California, USA",https://lajollamgt.com/available-commercial-retail-spaces-for-lease-california/pacific-plaza-shopping-center,+1 858-481-7767,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipN5sT8eIXC27LGcHnQT7T7S03-6dFGhi7TwasjS=w408-h306-k-no,https://www.google.com/maps/place/Pacific+Plaza/data=!4m7!3m6!1s0x80dc01bf53a62b49:0xf7887fc7bce88d18!8m2!3d32.8018198!4d-117.2391524!16s%2Fg%2F1v_z962l!19sChIJSSumU78B3IARGI3ovMd_iPc,32.8018125,-117.2391875
Costa Verde Center,"This shopping complex has some 40 stores & dining choices, plus beauty services & a gourmet market.",4.3,2114,Shopping mall,"8410-8750 Genesee Ave, San Diego, CA 92122, United States",San Diego,"VQ9M+4W San Diego, California, USA",http://costaverdecenter.com/,+1 858-847-4600,6a.m.–11p.m.,6a.m.–11p.m.,6a.m.–11p.m.,6a.m.–11p.m.,6a.m.–11p.m.,6a.m.–11p.m.,6a.m.–11p.m.,https://lh5.googleusercontent.com/p/AF1QipPtkadlIlX2mSsUrd6702_nXOuj8eRQc7-FciM3=w423-h240-k-no,https://www.google.com/maps/place/Costa+Verde+Center/data=!4m7!3m6!1s0x80dc072ad25637fd:0xf599710275ecca2f!8m2!3d32.8677703!4d-117.2152368!16s%2Fg%2F1tl0xmyr!19sChIJ_TdW0ioH3IARL8rsdQJxmfU,32.8678125,-117.2151875
Loma Square,"Shopping center combining an organic grocery store with major chains, plus 10 casual eateries.",4.2,1942,Shopping mall,"3327 Rosecrans St, San Diego, CA 92110, United States",San Diego,"PQXV+4M San Diego, California, USA",properties.kimcorealty.com,+1 833-800-4343,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,11a.m.–6p.m.,10a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipPg7id-gZCU4nkPyqbJl6N4QdqZGiXA9tH6i61I=w426-h240-k-no,https://www.google.com/maps/place/Loma+Square/data=!4m7!3m6!1s0x80deab275bdec1a7:0x4c9d78ca4b2de49a!8m2!3d32.7478363!4d-117.2057935!16s%2Fg%2F1tffpndm!19sChIJp8HeWyer3oARmuQtS8p4nUw,32.7478125,-117.2058125
Sunrise Towne Centre,,4.2,226,Shopping mall,"3860 Convoy St #3820, San Diego, CA 92111, United States",San Diego,"RR7W+PC San Diego, California, USA",,+1 858-484-3070,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipPwav79Fm0tD6bBKh9aiig5XOYn0kHSiBDAUeFC=w408-h306-k-no,https://www.google.com/maps/place/Sunrise+Towne+Centre/data=!4m7!3m6!1s0x80dbffe913978ff5:0xbb9ed07fdd3057b4!8m2!3d32.814255!4d-117.1538768!16s%2Fg%2F11f0kvpltr!19sChIJ9Y-XE-n_24ARtFcw3X_Qnrs,32.8143125,-117.1539375
Mercury Village Shopping Center,,4,130,Shopping mall,"San Diego, CA 92111, United States",San Diego,"RVM2+94 San Diego, California, USA",,,8a.m.–9:30p.m.,8a.m.–9:30p.m.,8a.m.–9:30p.m.,8a.m.–9:30p.m.,8a.m.–9:30p.m.,8a.m.–9:30p.m.,8a.m.–9:30p.m.,https://lh5.googleusercontent.com/p/AF1QipMp6zbmUSk3CKTkb3ZeALYCJJiOOei9LPe_syg=w408-h544-k-no,https://www.google.com/maps/place/Mercury+Village+Shopping+Center/data=!4m7!3m6!1s0x80dbff98279248ab:0xe23977df9f36feb3!8m2!3d32.8334172!4d-117.1496962!16s%2Fg%2F1tzgphym!19sChIJq0iSJ5j_24ARs_42n993OeI,32.8334375,-117.1496875
Del Mar Highlands Town Center,"Outdoor complex of stores, casual eateries & services, plus a cinema & seasonal live music.",4.4,2408,Shopping mall,"12925 El Camino Real, San Diego, CA 92130, United States",San Diego,"XQ28+VX San Diego, California, USA",delmarhighlandstowncenter.com,+1 858-793-5757,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,10a.m.–10p.m.,https://lh5.googleusercontent.com/p/AF1QipPZ-21iK6XUQmTy4WdfWYBMqJ6xdvbx3SEWoTwM=w408-h725-k-no,https://www.google.com/maps/place/Del+Mar+Highlands+Town+Center/data=!4m7!3m6!1s0x80dc089cd59a3603:0xbaa9de19f16ce385!8m2!3d32.9522222!4d-117.2325!16s%2Fg%2F1v_0k11p!19sChIJAzaa1ZwI3IARheNs8Rneqbo,32.9521875,-117.2325625
Vista Balboa Center,,4.4,695,Shopping mall,"7715 Balboa Ave, San Diego, CA 92111, United States",San Diego,"RRCR+7V San Diego, California, USA",properties.kimcorealty.com,+1 833-800-4343,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,10a.m.–9p.m.,11a.m.–6p.m.,10a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipPwJ09Gi4lR6ottQM1XlnaBSj-Ep3fm-wNr6j-s=w408-h306-k-no,https://www.google.com/maps/place/Vista+Balboa+Center/data=!4m7!3m6!1s0x80dbff1d56ae8cef:0xc06c266cfd62f1e4!8m2!3d32.8206259!4d-117.1578002!16s%2Fg%2F11f_dpnk05!19sChIJ74yuVh3_24AR5PFi_WwmbMA,32.8206875,-117.1578125
Plaza Sorrento Shopping Center,,4.2,932,Shopping mall,"6795 Mira Mesa Blvd, San Diego, CA 92121, United States",San Diego,"WR4H+M2 San Diego, California, USA",,,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,8a.m.–12a.m.,https://lh5.googleusercontent.com/p/AF1QipP-cPMBXTNmStSzfRteeKysOwFA9XeQ4MJC8fSB=w408-h306-k-no,https://www.google.com/maps/place/Plaza+Sorrento+Shopping+Center/data=!4m7!3m6!1s0x80dc07627850c057:0x7e85d90a93ed5dbf!8m2!3d32.9066627!4d-117.1724976!16s%2Fg%2F1vm7brnz!19sChIJV8BQeGIH3IARv13tkwrZhX4,32.9066875,-117.1724375
Campus Plaza Shopping Center,"Sprawling plaza collecting casual & takeout eatery chains, beauty salons, pet & book stores & more.",4.2,1415,Shopping mall,"6155 El Cajon Blvd, San Diego, CA 92115, United States",San Diego,"QW6M+CX San Diego, California, USA",shopcampusplaza.com,+1 619-469-4634,11a.m.–8p.m.,11a.m.–8p.m.,11a.m.–8p.m.,11a.m.–8p.m.,11a.m.–8p.m.,11a.m.–8p.m.,11a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipNYIIbpzVtQ81sW_LZ7blnKRYxla4Uab2QJdfAO=w408-h544-k-no,https://www.google.com/maps/place/Campus+Plaza+Shopping+Center/data=!4m7!3m6!1s0x80d95697176ce4b9:0xe99bdb1ca75eaf86!8m2!3d32.7611205!4d-117.0651161!16s%2Fg%2F1wc31jm_!19sChIJueRsF5dW2YARhq9epxzbm-k,32.7610625,-117.0650625
Seaport Village | Lighthouse District,,5,1,Shopping mall,"809 W Harbor Dr, San Diego, CA 92101, United States",San Diego,"PR5J+GJ San Diego, California, USA",https://seaportvillage.com/,+1 619-530-0704,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,7a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipM3bmfpM1kQSMqk3jw905o_lQPrQ57kvxk6X-VU=w408-h306-k-no,https://www.google.com/maps/place/Seaport+Village+%7C+Lighthouse+District/data=!4m7!3m6!1s0x80d9533f02eb469b:0x1ddba276c07ec3dc!8m2!3d32.7088277!4d-117.1684887!16s%2Fg%2F11rxlbpqn0!19sChIJm0brAj9T2YAR3MN-wHai2x0,32.7088125,-117.1684375
Mesa Shopping Center,,4.3,1306,Shopping mall,"8915 Mira Mesa Blvd, San Diego, CA 92126, United States",San Diego,"WV79+MP San Diego, California, USA",,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipP0aUhPvK-2okU8UbzAtVG7AXDzJstvepHlbwyu=w408-h306-k-no,https://www.google.com/maps/place/Mesa+Shopping+Center/data=!4m7!3m6!1s0x80dbf8e15daa29b9:0x9adba69d4cacbdaf!8m2!3d32.9141752!4d-117.1306836!16s%2Fg%2F1tg_gblk!19sChIJuSmqXeH424ARr72sTJ2m25o,32.9141875,-117.1306875
Canyonhill Center,,4.3,36,Shopping mall,"147 Mercy Rd, San Diego, CA 92129, United States",San Diego,"WVQP+3R San Diego, California, USA",,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNzrhVRw6xKfOv9__Sba6rUp8KCPF1FvaHsxYRe=w408-h306-k-no,https://www.google.com/maps/place/Canyonhill+Center/data=!4m7!3m6!1s0x80dbf9a64bb16769:0x9b71b0d5d0e200e7!8m2!3d32.9376691!4d-117.1129469!16s%2Fg%2F11h7smt5h8!19sChIJaWexS6b524AR5wDi0NWwcZs,32.9376875,-117.1129375
Village at Mira Mesa,"Outdoor retail complex with mainstream chain stores & casual dining, including many Asian options.",4.2,3039,Shopping mall,"8110 - 8340 Mira Mesa Boulevard, 10750 Camino Ruiz, San Diego, CA 92126, United States",San Diego,"WV73+P7 San Diego, California, USA",properties.brixmor.com,+1 916-619-5425,6a.m.–12a.m.,6a.m.–12a.m.,6a.m.–12a.m.,6a.m.–12a.m.,6a.m.–12a.m.,6a.m.–12a.m.,6a.m.–12a.m.,https://lh5.googleusercontent.com/p/AF1QipOkydP1so9pHMtjOBLvVcb0IIdN0kLeJYr-xFff=w426-h240-k-no,https://www.google.com/maps/place/Village+at+Mira+Mesa/data=!4m7!3m6!1s0x80dbf8ebc3005ced:0xb0f6609e8e66c42d!8m2!3d32.9143507!4d-117.1467635!16s%2Fg%2F1v1vdh2s!19sChIJ7VwAw-v424ARLcRmjp5g9rA,32.9143125,-117.1468125
Convoy Pointe Plaza Shopping Center,,4.1,343,Shopping mall,"San Diego, CA 92111, United States",San Diego,"RRGV+JV San Diego, California, USA",,,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9:30a.m.–9:30p.m.,9a.m.–10p.m.,https://lh5.googleusercontent.com/p/AF1QipMHID0a-HQ3Xc-2n5TCvxpyMNDwBdnEJ2TN0kge=w408-h306-k-no,https://www.google.com/maps/place/Convoy+Pointe+Plaza+Shopping+Center/data=!4m7!3m6!1s0x80dbff96b0d7be01:0x539ce63eca98d06f!8m2!3d32.8265768!4d-117.1552825!16s%2Fg%2F1tdv_599!19sChIJAb7XsJb_24ARb9CYyj7mnFM,32.8265625,-117.1553125
Sports Arena Shopping Center,"This unassuming mall features a selection of stores & services, including sporting goods & framing.",4.3,4268,Shopping mall,"3225 Sports Arena Blvd Suite 101, San Diego, CA 92110, United States",San Diego,"QQ2Q+WR San Diego, California, USA",https://sihiproperties.com/property/sports-arena/,+1 858-495-4900,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,8a.m.–10p.m.,https://lh5.googleusercontent.com/p/AF1QipOT4lBA4X8eVGbnstx-0yel2NKdjbC8MMk68Y2q=w408-h272-k-no,https://www.google.com/maps/place/Sports+Arena+Shopping+Center/data=!4m7!3m6!1s0x80deaafad5092d3b:0xccb7d17f558e0936!8m2!3d32.7523399!4d-117.2104256!16s%2Fg%2F1td3lxcd!19sChIJOy0J1fqq3oARNgmOVX_Rt8w,32.7523125,-117.2104375
Rio Vista Shopping Center,,4.3,1689,Shopping mall,"8310-8740 Rio San Diego Dr, San Diego, CA 92108, United States",San Diego,"QVG4+63 San Diego, California, USA",,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,https://lh5.googleusercontent.com/p/AF1QipO_cFDuvNGIDcb-Qh4O4yLPNnMhCGYmG8e3RYeS=w532-h240-k-no,https://www.google.com/maps/place/Rio+Vista+Shopping+Center/data=!4m7!3m6!1s0x80d955115e5b142b:0x404bd0f41428847c!8m2!3d32.7755981!4d-117.1448394!16s%2Fg%2F11bbrlp688!19sChIJKxRbXhFV2YARfIQoFPTQS0A,32.7755625,-117.1448125
Montgomery Plaza Shopping Center,,4.2,119,Shopping mall,"750 Beyer Way, San Diego, CA 92154, United States",San Diego,"HWJQ+M3 San Diego, California, USA",,+1 619-575-3220,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,9a.m.–10p.m.,https://lh5.googleusercontent.com/proxy/-wDCEwf3h6xBINcqMmlENZnudY-cUBluFklLuwlhpJgP1EuzDC1fDQl5b4jnNOJT42dzEzjn1a9yWY1zWDELdEXljLFMMosy7Z68Jb4IwZMtAmGwwDlO7HX1LvYKLtUBAyJhkc1Y2ohDLtg0E8bcxhbMiPo3B-C7TPkxf_o8dQfB=w426-h240-k-no,https://www.google.com/maps/place/Montgomery+Plaza+Shopping+Center/data=!4m7!3m6!1s0x80d94eba220e6ecd:0x6e94b8e526b776ad!8m2!3d32.5817248!4d-117.0623303!16s%2Fg%2F1tfk4qk4!19sChIJzW4OIrpO2YARrXa3JuW4lG4,32.5816875,-117.0623125
One Paseo,"Breezy shopping compound offering fashionable stores & services, restaurants & an outdoor courtyard.",4.5,465,Shopping mall,"3725 Paseo Pl, San Diego, CA 92130, United States",San Diego,"XQ27+MM San Diego, California, USA",https://www.onepaseo.com/,+1 858-523-2298,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,11a.m.–7p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipPIuO3zQeO7k2qVNuY3MSs1rvIZu5B3d9KIGfs=w408-h408-k-no,https://www.google.com/maps/place/One+Paseo/data=!4m7!3m6!1s0x80dc09a0de57b20d:0x7e70c9a59cb24c17!8m2!3d32.9516593!4d-117.2357954!16s%2Fg%2F11fk8flffk!19sChIJDbJX3qAJ3IARF0yynKXJcH4,32.9516875,-117.2358125
Mission Valley Shops,,4,10,Shopping mall,"2025 Camino Del Este #2007, San Diego, CA 92108, United States",San Diego,"QVC4+2V San Diego, California, USA",,,7:30a.m.–9:30p.m.,7:30a.m.–9:30p.m.,7:30a.m.–9:30p.m.,7:30a.m.–9:30p.m.,7:30a.m.–9:30p.m.,7:30a.m.–9:30p.m.,7:30a.m.–9:30p.m.,https://lh5.googleusercontent.com/p/AF1QipMmQJI0dSbZHRnGyDyoIQ96Q78Qu1IfrNIrCW1n=w408-h306-k-no,https://www.google.com/maps/place/Mission+Valley+Shops/data=!4m7!3m6!1s0x80d9558994c87775:0xf4a6bc19b38c30e7!8m2!3d32.7700277!4d-117.1428696!16s%2Fg%2F11k_lqtfy2!19sChIJdXfIlIlV2YAR5zCMsxm8pvQ,32.7700625,-117.1428125
Piazza Carmel,,4.3,718,Shopping mall,"3810 Valley Centre Dr, San Diego, CA 92130, United States",San Diego,"WQQ9+CG San Diego, California, USA",https://www.piazza-carmel.com/,+1 760-630-8247,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,https://lh5.googleusercontent.com/p/AF1QipMLxgNkHvT5PMg_NVKpkZtSJulkqXtwyh9eUzcU=w408-h544-k-no,https://www.google.com/maps/place/Piazza+Carmel/data=!4m7!3m6!1s0x80dc062fe55c9e77:0x88d3b99e07a681b3!8m2!3d32.938502!4d-117.2312016!16s%2Fg%2F1tgwb5yl!19sChIJd55c5S8G3IARs4GmB56504g,32.9385625,-117.2311875
Convoy Plaza Shopping Center,,4.4,50,Shopping mall,"Convoy St, San Diego, CA 92111, United States",San Diego,"RR9V+7V San Diego, California, USA",,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipNcYjkMkX2ESxBMioagsTsdebtf2TM5E842Jp2Y=w408-h307-k-no,https://www.google.com/maps/place/Convoy+Plaza+Shopping+Center/data=!4m7!3m6!1s0x80dbffad10a70c53:0xb5d9fafb2752f7df!8m2!3d32.818161!4d-117.1553539!16s%2Fg%2F11fhqj_6w4!19sChIJUwynEK3_24AR3_dSJ_v62bU,32.8181875,-117.1553125
Linda Vista Plaza,,4.1,866,Shopping mall,"6937 Linda Vista Rd # D, San Diego, CA 92111, United States",San Diego,"QRMH+VW San Diego, California, USA",,,8:30a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,8a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipOaWrk2pYXH4_N-KculPeyE0aKr3fOaRj4FlgeG=w408-h306-k-no,https://www.google.com/maps/place/Linda+Vista+Plaza/data=!4m7!3m6!1s0x80d9554d07fd9d17:0x90fe3198bdaed096!8m2!3d32.7846441!4d-117.17021!16s%2Fg%2F1w0r05wl!19sChIJF539B01V2YARltCuvZgx_pA,32.7846875,-117.1701875
Carmel Country Plaza,,4.4,194,Shopping mall,"12750-12950, Carmel Country Rd, San Diego, CA 92130, United States",Carmel Country Rd,"XQ3C+J2 San Diego, California, USA",chrome-error://chromewebdata/,+1 858-350-2600,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–6a.m.,10a.m.–6p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipPPcGmonDAxX5f6JB2D2CgHkOtrzCPvPHcpnTRr=w408-h243-k-no,https://www.google.com/maps/place/Carmel+Country+Plaza/data=!4m7!3m6!1s0x80dc08848fde0289:0x7d1bd063c19b3bb5!8m2!3d32.954013!4d-117.2298901!16s%2Fg%2F11f1zlps_c!19sChIJiQLej4QI3IARtTubwWPQG30,32.9540625,-117.2299375
Shops at Arrive Mission Valley,,5,1,Shopping mall,"5395 Napa St UNIT 100, San Diego, CA 92110, United States",San Diego,"QR73+M9 San Diego, California, USA",https://www.arrivemissionvalley.com/retail,+1 858-257-3671,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,9a.m.–6p.m.,https://lh5.googleusercontent.com/p/AF1QipMzTaaUtQgaUaiU911P8vfPEa0NY8U2HmcGHy97=w408-h272-k-no,https://www.google.com/maps/place/Shops+at+Arrive+Mission+Valley/data=!4m7!3m6!1s0x80deaba3b8481dc9:0xd07acc94108cef0d!8m2!3d32.7641307!4d-117.1965503!16s%2Fg%2F11h_chy4pv!19sChIJyR1IuKOr3oARDe-MEJTMetA,32.7641875,-117.1965625
Mission Hills Plaza,,4.4,259,Shopping mall,"515 W Washington St, San Diego, CA 92103, United States",San Diego,"PRXJ+VQ San Diego, California, USA",chrome-error://chromewebdata/,,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,5a.m.–1a.m.,https://lh5.googleusercontent.com/p/AF1QipOpiO7r7t2lHUl8-5zqyz74dnlOyo6BrTdstm8X=w408-h544-k-no,https://www.google.com/maps/place/Mission+Hills+Plaza/data=!4m7!3m6!1s0x80d9558dfa122cd1:0x55e6541adfb6ffa1!8m2!3d32.7497046!4d-117.1680401!16s%2Fg%2F11hdg0y66v!19sChIJ0SwS-o1V2YARof-23xpU5lU,32.7496875,-117.1680625
Westfield Plaza Bonita,,4.5,12666,Shopping mall,"3030 Plaza Bonita Rd Ste 2075, National City, CA 91950, United States",National City,"MW4M+9R National City, California, USA",https://www.westfield.com/plazabonita,+1 619-267-2850,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–8p.m.,10a.m.–9p.m.,10a.m.–9p.m.,11a.m.–7p.m.,10a.m.–8p.m.,https://lh5.googleusercontent.com/p/AF1QipPVahOMCWIEqNK7p0_r6Zt1XNWeSHlRMQkaWD4W=w408-h544-k-no,https://www.google.com/maps/place/Westfield+Plaza+Bonita/data=!4m7!3m6!1s0x80d951fb495fe7f1:0xf67bc8a99bedc791!8m2!3d32.6559042!4d-117.0654853!16zL20vMGc5ejI1!19sChIJ8edfSftR2YARkcftm6nIe_Y,32.6559375,-117.0654375
Convoy Village Shopping Center,,4.3,175,Shopping mall,"4344 Convoy St, San Diego, CA 92111, United States",San Diego,"RR9V+RM San Diego, California, USA",,,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–9p.m.,9a.m.–7p.m.,9a.m.–9p.m.,https://lh5.googleusercontent.com/p/AF1QipNz3cFwbvqkcLFF_fjyrWCUnOjdNT0JGZcIoide=w532-h240-k-no,https://www.google.com/maps/place/Convoy+Village+Shopping+Center/data=!4m7!3m6!1s0x80dbff9480e7b3b9:0x939ceb37a56f4b82!8m2!3d32.8195151!4d-117.1557601!16s%2Fg%2F1tdk5gp5!19sChIJubPngJT_24ARgktvpTfrnJM,32.8195625,-117.1558125
Point Loma Plaza,,4.6,32,Shopping mall,"3645 Midway Dr, San Diego, CA 92110, United States",San Diego,"QQ2M+Q4 San Diego, California, USA",https://www.regencycenters.com/property/detail/90010/Point-Loma-Plaza,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOpUANH_z0Ftqvpl31m9gR_CElE8oK29uhYtdIT=w408-h544-k-no,https://www.google.com/maps/place/Point+Loma+Plaza/data=!4m7!3m6!1s0x80deaaf9ae180f41:0x6a1a4157954a47ea!8m2!3d32.7518829!4d-117.2171794!16s%2Fg%2F11t4_chd8q!19sChIJQQ8Yrvmq3oAR6kdKlVdBGmo,32.7519375,-117.2171875
Garfield Plaza,,3.6,17,Shopping mall,"San Diego, CA 92117, United States",San Diego,"RR62+G2 San Diego, California, USA",,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOtEj07nxz5ajF01zsctAI0bN3i9mBeVqAf2s5p=w408-h544-k-no,https://www.google.com/maps/place/Garfield+Plaza/data=!4m7!3m6!1s0x80dc0040602426f9:0xfb9caed041dd5ff4!8m2!3d32.8112621!4d-117.1999845!16s%2Fg%2F11h55ns6xd!19sChIJ-SYkYEAA3IAR9F_dQdCunPs,32.8113125,-117.1999375
